ValuationDate,Currency,VolatilitySurfaceName,Expiry,Tenor,Strike,Volatility
6/26/2018,USD,USD_SwnVol,5Y,7Y,-1500,0.008140172
6/26/2018,USD,USD_SwnVol,5Y,7Y,-500,0.008157694
6/26/2018,USD,USD_SwnVol,5Y,7Y,-400,0.008165723
6/26/2018,USD,USD_SwnVol,5Y,7Y,-300,0.008178945
6/26/2018,USD,USD_SwnVol,5Y,7Y,-250,0.008192477
6/26/2018,USD,USD_SwnVol,5Y,7Y,-200,0.00809892
6/26/2018,USD,USD_SwnVol,5Y,7Y,-150,0.007959706
6/26/2018,USD,USD_SwnVol,5Y,7Y,-125,0.007893551
6/26/2018,USD,USD_SwnVol,5Y,7Y,-100,0.007837341
6/26/2018,USD,USD_SwnVol,5Y,7Y,-75,0.007796335
6/26/2018,USD,USD_SwnVol,5Y,7Y,-50,0.007775647
6/26/2018,USD,USD_SwnVol,5Y,7Y,-37.5,0.007774473
6/26/2018,USD,USD_SwnVol,5Y,7Y,-25,0.007780204
6/26/2018,USD,USD_SwnVol,5Y,7Y,-12.5,0.0077934
6/26/2018,USD,USD_SwnVol,5Y,7Y,0,0.007814591
6/26/2018,USD,USD_SwnVol,5Y,7Y,12.5,0.007808676
6/26/2018,USD,USD_SwnVol,5Y,7Y,25,0.007811124
6/26/2018,USD,USD_SwnVol,5Y,7Y,37.5,0.007821771
6/26/2018,USD,USD_SwnVol,5Y,7Y,50,0.007840408
6/26/2018,USD,USD_SwnVol,5Y,7Y,75,0.007900593
6/26/2018,USD,USD_SwnVol,5Y,7Y,100,0.007989175
6/26/2018,USD,USD_SwnVol,5Y,7Y,125,0.008103184
6/26/2018,USD,USD_SwnVol,5Y,7Y,150,0.008239432
6/26/2018,USD,USD_SwnVol,5Y,7Y,200,0.008566154
6/26/2018,USD,USD_SwnVol,5Y,7Y,250,0.008946838
6/26/2018,USD,USD_SwnVol,5Y,7Y,300,0.009364094
6/26/2018,USD,USD_SwnVol,5Y,7Y,400,0.010262583
6/26/2018,USD,USD_SwnVol,5Y,7Y,500,0.011202414
6/26/2018,USD,USD_SwnVol,5Y,7Y,1500,0.020470632
6/26/2018,USD,USD_SwnVol,6M,10Y,-1500,0.008880774
6/26/2018,USD,USD_SwnVol,6M,10Y,-500,0.008882519
6/26/2018,USD,USD_SwnVol,6M,10Y,-400,0.008883558
6/26/2018,USD,USD_SwnVol,6M,10Y,-300,0.008885655
6/26/2018,USD,USD_SwnVol,6M,10Y,-250,0.008887593
6/26/2018,USD,USD_SwnVol,6M,10Y,-200,0.00854898
6/26/2018,USD,USD_SwnVol,6M,10Y,-150,0.00794345
6/26/2018,USD,USD_SwnVol,6M,10Y,-125,0.007609981
6/26/2018,USD,USD_SwnVol,6M,10Y,-100,0.007275554
6/26/2018,USD,USD_SwnVol,6M,10Y,-75,0.006959266
6/26/2018,USD,USD_SwnVol,6M,10Y,-50,0.006689662
6/26/2018,USD,USD_SwnVol,6M,10Y,-37.5,0.006585114
6/26/2018,USD,USD_SwnVol,6M,10Y,-25,0.006509557
6/26/2018,USD,USD_SwnVol,6M,10Y,-12.5,0.006470713
6/26/2018,USD,USD_SwnVol,6M,10Y,0,0.006476939
6/26/2018,USD,USD_SwnVol,6M,10Y,12.5,0.006469157
6/26/2018,USD,USD_SwnVol,6M,10Y,25,0.006510036
6/26/2018,USD,USD_SwnVol,6M,10Y,37.5,0.006594042
6/26/2018,USD,USD_SwnVol,6M,10Y,50,0.006715158
6/26/2018,USD,USD_SwnVol,6M,10Y,75,0.007044283
6/26/2018,USD,USD_SwnVol,6M,10Y,100,0.007453683
6/26/2018,USD,USD_SwnVol,6M,10Y,125,0.00791172
6/26/2018,USD,USD_SwnVol,6M,10Y,150,0.008398205
6/26/2018,USD,USD_SwnVol,6M,10Y,200,0.009412267
6/26/2018,USD,USD_SwnVol,6M,10Y,250,0.010445047
6/26/2018,USD,USD_SwnVol,6M,10Y,300,0.011477437
6/26/2018,USD,USD_SwnVol,6M,10Y,400,0.013516054
6/26/2018,USD,USD_SwnVol,6M,10Y,500,0.015509988
6/26/2018,USD,USD_SwnVol,6M,10Y,1500,0.033687047
6/26/2018,USD,USD_SwnVol,6M,12Y,-1500,0.008894417
6/26/2018,USD,USD_SwnVol,6M,12Y,-500,0.008896566
6/26/2018,USD,USD_SwnVol,6M,12Y,-400,0.008897845
6/26/2018,USD,USD_SwnVol,6M,12Y,-300,0.008900426
6/26/2018,USD,USD_SwnVol,6M,12Y,-250,0.00890281
6/26/2018,USD,USD_SwnVol,6M,12Y,-200,0.008498609
6/26/2018,USD,USD_SwnVol,6M,12Y,-150,0.007880028
6/26/2018,USD,USD_SwnVol,6M,12Y,-125,0.0075435
6/26/2018,USD,USD_SwnVol,6M,12Y,-100,0.007207126
6/26/2018,USD,USD_SwnVol,6M,12Y,-75,0.006889645
6/26/2018,USD,USD_SwnVol,6M,12Y,-50,0.006619644
6/26/2018,USD,USD_SwnVol,6M,12Y,-37.5,0.006515429
6/26/2018,USD,USD_SwnVol,6M,12Y,-25,0.006440899
6/26/2018,USD,USD_SwnVol,6M,12Y,-12.5,0.0064043
6/26/2018,USD,USD_SwnVol,6M,12Y,0,0.006414901
6/26/2018,USD,USD_SwnVol,6M,12Y,12.5,0.006399739
6/26/2018,USD,USD_SwnVol,6M,12Y,25,0.006435429
6/26/2018,USD,USD_SwnVol,6M,12Y,37.5,0.006515542
6/26/2018,USD,USD_SwnVol,6M,12Y,50,0.006633518
6/26/2018,USD,USD_SwnVol,6M,12Y,75,0.006957412
6/26/2018,USD,USD_SwnVol,6M,12Y,100,0.007362009
6/26/2018,USD,USD_SwnVol,6M,12Y,125,0.007815216
6/26/2018,USD,USD_SwnVol,6M,12Y,150,0.008296735
6/26/2018,USD,USD_SwnVol,6M,12Y,200,0.009300491
6/26/2018,USD,USD_SwnVol,6M,12Y,250,0.010322674
6/26/2018,USD,USD_SwnVol,6M,12Y,300,0.01134436
6/26/2018,USD,USD_SwnVol,6M,12Y,400,0.013361617
6/26/2018,USD,USD_SwnVol,6M,12Y,500,0.015334495
6/26/2018,USD,USD_SwnVol,6M,12Y,1500,0.033318955
6/26/2018,USD,USD_SwnVol,6M,15Y,-1500,0.008954534
6/26/2018,USD,USD_SwnVol,6M,15Y,-500,0.008957351
6/26/2018,USD,USD_SwnVol,6M,15Y,-400,0.008959026
6/26/2018,USD,USD_SwnVol,6M,15Y,-300,0.008962404
6/26/2018,USD,USD_SwnVol,6M,15Y,-250,0.008946339
6/26/2018,USD,USD_SwnVol,6M,15Y,-200,0.008492522
6/26/2018,USD,USD_SwnVol,6M,15Y,-150,0.007861434
6/26/2018,USD,USD_SwnVol,6M,15Y,-125,0.007521702
6/26/2018,USD,USD_SwnVol,6M,15Y,-100,0.007183303
6/26/2018,USD,USD_SwnVol,6M,15Y,-75,0.00686486
6/26/2018,USD,USD_SwnVol,6M,15Y,-50,0.006595349
6/26/2018,USD,USD_SwnVol,6M,15Y,-37.5,0.006492343
6/26/2018,USD,USD_SwnVol,6M,15Y,-25,0.00642019
6/26/2018,USD,USD_SwnVol,6M,15Y,-12.5,0.006387913
6/26/2018,USD,USD_SwnVol,6M,15Y,0,0.00640613
6/26/2018,USD,USD_SwnVol,6M,15Y,12.5,0.00638029
6/26/2018,USD,USD_SwnVol,6M,15Y,25,0.006408676
6/26/2018,USD,USD_SwnVol,6M,15Y,37.5,0.006483548
6/26/2018,USD,USD_SwnVol,6M,15Y,50,0.006597556
6/26/2018,USD,USD_SwnVol,6M,15Y,75,0.006915607
6/26/2018,USD,USD_SwnVol,6M,15Y,100,0.007315703
6/26/2018,USD,USD_SwnVol,6M,15Y,125,0.007764965
6/26/2018,USD,USD_SwnVol,6M,15Y,150,0.008242785
6/26/2018,USD,USD_SwnVol,6M,15Y,200,0.009239446
6/26/2018,USD,USD_SwnVol,6M,15Y,250,0.01025472
6/26/2018,USD,USD_SwnVol,6M,15Y,300,0.01126961
6/26/2018,USD,USD_SwnVol,6M,15Y,400,0.013273567
6/26/2018,USD,USD_SwnVol,6M,15Y,500,0.015233498
6/26/2018,USD,USD_SwnVol,6M,15Y,1500,0.033101178
6/26/2018,USD,USD_SwnVol,6M,1Y,-1500,0.005050486
6/26/2018,USD,USD_SwnVol,6M,1Y,-500,0.005040289
6/26/2018,USD,USD_SwnVol,6M,1Y,-400,0.005040317
6/26/2018,USD,USD_SwnVol,6M,1Y,-300,0.005040376
6/26/2018,USD,USD_SwnVol,6M,1Y,-250,0.005040434
6/26/2018,USD,USD_SwnVol,6M,1Y,-200,0.005040536
6/26/2018,USD,USD_SwnVol,6M,1Y,-150,0.004837574
6/26/2018,USD,USD_SwnVol,6M,1Y,-125,0.004637368
6/26/2018,USD,USD_SwnVol,6M,1Y,-100,0.004420529
6/26/2018,USD,USD_SwnVol,6M,1Y,-75,0.004205059
6/26/2018,USD,USD_SwnVol,6M,1Y,-50,0.004014007
6/26/2018,USD,USD_SwnVol,6M,1Y,-37.5,0.003937761
6/26/2018,USD,USD_SwnVol,6M,1Y,-25,0.003881309
6/26/2018,USD,USD_SwnVol,6M,1Y,-12.5,0.003850342
6/26/2018,USD,USD_SwnVol,6M,1Y,0,0.003850149
6/26/2018,USD,USD_SwnVol,6M,1Y,12.5,0.003875152
6/26/2018,USD,USD_SwnVol,6M,1Y,25,0.003933035
6/26/2018,USD,USD_SwnVol,6M,1Y,37.5,0.004020148
6/26/2018,USD,USD_SwnVol,6M,1Y,50,0.004131774
6/26/2018,USD,USD_SwnVol,6M,1Y,75,0.004409199
6/26/2018,USD,USD_SwnVol,6M,1Y,100,0.004732638
6/26/2018,USD,USD_SwnVol,6M,1Y,125,0.005081015
6/26/2018,USD,USD_SwnVol,6M,1Y,150,0.005442244
6/26/2018,USD,USD_SwnVol,6M,1Y,200,0.006179248
6/26/2018,USD,USD_SwnVol,6M,1Y,250,0.006917876
6/26/2018,USD,USD_SwnVol,6M,1Y,300,0.007649775
6/26/2018,USD,USD_SwnVol,6M,1Y,400,0.009085094
6/26/2018,USD,USD_SwnVol,6M,1Y,500,0.010482351
6/26/2018,USD,USD_SwnVol,6M,1Y,1500,0.023157607
6/26/2018,USD,USD_SwnVol,6M,20Y,-1500,0.00894531
6/26/2018,USD,USD_SwnVol,6M,20Y,-500,0.008949176
6/26/2018,USD,USD_SwnVol,6M,20Y,-400,0.008951475
6/26/2018,USD,USD_SwnVol,6M,20Y,-300,0.008956113
6/26/2018,USD,USD_SwnVol,6M,20Y,-250,0.00890714
6/26/2018,USD,USD_SwnVol,6M,20Y,-200,0.008423577
6/26/2018,USD,USD_SwnVol,6M,20Y,-150,0.007784847
6/26/2018,USD,USD_SwnVol,6M,20Y,-125,0.007443939
6/26/2018,USD,USD_SwnVol,6M,20Y,-100,0.007105457
6/26/2018,USD,USD_SwnVol,6M,20Y,-75,0.006788049
6/26/2018,USD,USD_SwnVol,6M,20Y,-50,0.006521502
6/26/2018,USD,USD_SwnVol,6M,20Y,-37.5,0.006421462
6/26/2018,USD,USD_SwnVol,6M,20Y,-25,0.006354188
6/26/2018,USD,USD_SwnVol,6M,20Y,-12.5,0.006330074
6/26/2018,USD,USD_SwnVol,6M,20Y,0,0.006362129
6/26/2018,USD,USD_SwnVol,6M,20Y,12.5,0.006319292
6/26/2018,USD,USD_SwnVol,6M,20Y,25,0.006336483
6/26/2018,USD,USD_SwnVol,6M,20Y,37.5,0.006403604
6/26/2018,USD,USD_SwnVol,6M,20Y,50,0.006511915
6/26/2018,USD,USD_SwnVol,6M,20Y,75,0.006821713
6/26/2018,USD,USD_SwnVol,6M,20Y,100,0.007215311
6/26/2018,USD,USD_SwnVol,6M,20Y,125,0.007658608
6/26/2018,USD,USD_SwnVol,6M,20Y,150,0.008130585
6/26/2018,USD,USD_SwnVol,6M,20Y,200,0.009115521
6/26/2018,USD,USD_SwnVol,6M,20Y,250,0.010118961
6/26/2018,USD,USD_SwnVol,6M,20Y,300,0.011121992
6/26/2018,USD,USD_SwnVol,6M,20Y,400,0.013102398
6/26/2018,USD,USD_SwnVol,6M,20Y,500,0.015039177
6/26/2018,USD,USD_SwnVol,6M,20Y,1500,0.032695509
6/26/2018,USD,USD_SwnVol,6M,25Y,-1500,0.008922084
6/26/2018,USD,USD_SwnVol,6M,25Y,-500,0.00892694
6/26/2018,USD,USD_SwnVol,6M,25Y,-400,0.008929829
6/26/2018,USD,USD_SwnVol,6M,25Y,-300,0.008935659
6/26/2018,USD,USD_SwnVol,6M,25Y,-250,0.008875238
6/26/2018,USD,USD_SwnVol,6M,25Y,-200,0.008384047
6/26/2018,USD,USD_SwnVol,6M,25Y,-150,0.007744156
6/26/2018,USD,USD_SwnVol,6M,25Y,-125,0.007403566
6/26/2018,USD,USD_SwnVol,6M,25Y,-100,0.007065884
6/26/2018,USD,USD_SwnVol,6M,25Y,-75,0.006749999
6/26/2018,USD,USD_SwnVol,6M,25Y,-50,0.006486617
6/26/2018,USD,USD_SwnVol,6M,25Y,-37.5,0.006389532
6/26/2018,USD,USD_SwnVol,6M,25Y,-25,0.006327035
6/26/2018,USD,USD_SwnVol,6M,25Y,-12.5,0.006310855
6/26/2018,USD,USD_SwnVol,6M,25Y,0,0.006356343
6/26/2018,USD,USD_SwnVol,6M,25Y,12.5,0.006297018
6/26/2018,USD,USD_SwnVol,6M,25Y,25,0.006303406
6/26/2018,USD,USD_SwnVol,6M,25Y,37.5,0.006363151
6/26/2018,USD,USD_SwnVol,6M,25Y,50,0.006466181
6/26/2018,USD,USD_SwnVol,6M,25Y,75,0.006768821
6/26/2018,USD,USD_SwnVol,6M,25Y,100,0.007157415
6/26/2018,USD,USD_SwnVol,6M,25Y,125,0.007596583
6/26/2018,USD,USD_SwnVol,6M,25Y,150,0.008064804
6/26/2018,USD,USD_SwnVol,6M,25Y,200,0.009042655
6/26/2018,USD,USD_SwnVol,6M,25Y,250,0.010039231
6/26/2018,USD,USD_SwnVol,6M,25Y,300,0.011035511
6/26/2018,USD,USD_SwnVol,6M,25Y,400,0.013002683
6/26/2018,USD,USD_SwnVol,6M,25Y,500,0.014926561
6/26/2018,USD,USD_SwnVol,6M,25Y,1500,0.032466331
6/26/2018,USD,USD_SwnVol,6M,2Y,-1500,0.006291707
6/26/2018,USD,USD_SwnVol,6M,2Y,-500,0.006291843
6/26/2018,USD,USD_SwnVol,6M,2Y,-400,0.006291926
6/26/2018,USD,USD_SwnVol,6M,2Y,-300,0.0062921
6/26/2018,USD,USD_SwnVol,6M,2Y,-250,0.006292266
6/26/2018,USD,USD_SwnVol,6M,2Y,-200,0.006292552
6/26/2018,USD,USD_SwnVol,6M,2Y,-150,0.005953716
6/26/2018,USD,USD_SwnVol,6M,2Y,-125,0.005710467
6/26/2018,USD,USD_SwnVol,6M,2Y,-100,0.005454534
6/26/2018,USD,USD_SwnVol,6M,2Y,-75,0.0052054
6/26/2018,USD,USD_SwnVol,6M,2Y,-50,0.004989205
6/26/2018,USD,USD_SwnVol,6M,2Y,-37.5,0.004904774
6/26/2018,USD,USD_SwnVol,6M,2Y,-25,0.004843656
6/26/2018,USD,USD_SwnVol,6M,2Y,-12.5,0.004811892
6/26/2018,USD,USD_SwnVol,6M,2Y,0,0.004815037
6/26/2018,USD,USD_SwnVol,6M,2Y,12.5,0.004842644
6/26/2018,USD,USD_SwnVol,6M,2Y,25,0.004907289
6/26/2018,USD,USD_SwnVol,6M,2Y,37.5,0.005005133
6/26/2018,USD,USD_SwnVol,6M,2Y,50,0.005131226
6/26/2018,USD,USD_SwnVol,6M,2Y,75,0.005447429
6/26/2018,USD,USD_SwnVol,6M,2Y,100,0.005819886
6/26/2018,USD,USD_SwnVol,6M,2Y,125,0.00622421
6/26/2018,USD,USD_SwnVol,6M,2Y,150,0.006645803
6/26/2018,USD,USD_SwnVol,6M,2Y,200,0.007510625
6/26/2018,USD,USD_SwnVol,6M,2Y,250,0.008381075
6/26/2018,USD,USD_SwnVol,6M,2Y,300,0.009245685
6/26/2018,USD,USD_SwnVol,6M,2Y,400,0.010944535
6/26/2018,USD,USD_SwnVol,6M,2Y,500,0.012600499
6/26/2018,USD,USD_SwnVol,6M,2Y,1500,0.027639485
6/26/2018,USD,USD_SwnVol,6M,30Y,-1500,0.008857179
6/26/2018,USD,USD_SwnVol,6M,30Y,-500,0.008862889
6/26/2018,USD,USD_SwnVol,6M,30Y,-400,0.008866289
6/26/2018,USD,USD_SwnVol,6M,30Y,-300,0.008873154
6/26/2018,USD,USD_SwnVol,6M,30Y,-250,0.008811717
6/26/2018,USD,USD_SwnVol,6M,30Y,-200,0.008320981
6/26/2018,USD,USD_SwnVol,6M,30Y,-150,0.007683283
6/26/2018,USD,USD_SwnVol,6M,30Y,-125,0.007344022
6/26/2018,USD,USD_SwnVol,6M,30Y,-100,0.007007806
6/26/2018,USD,USD_SwnVol,6M,30Y,-75,0.00669373
6/26/2018,USD,USD_SwnVol,6M,30Y,-50,0.006433326
6/26/2018,USD,USD_SwnVol,6M,30Y,-37.5,0.006338881
6/26/2018,USD,USD_SwnVol,6M,30Y,-25,0.006280668
6/26/2018,USD,USD_SwnVol,6M,30Y,-12.5,0.006271738
6/26/2018,USD,USD_SwnVol,6M,30Y,0,0.006329801
6/26/2018,USD,USD_SwnVol,6M,30Y,12.5,0.006254623
6/26/2018,USD,USD_SwnVol,6M,30Y,25,0.006250715
6/26/2018,USD,USD_SwnVol,6M,30Y,37.5,0.006303466
6/26/2018,USD,USD_SwnVol,6M,30Y,50,0.006401494
6/26/2018,USD,USD_SwnVol,6M,30Y,75,0.006697278
6/26/2018,USD,USD_SwnVol,6M,30Y,100,0.007080909
6/26/2018,USD,USD_SwnVol,6M,30Y,125,0.0075158
6/26/2018,USD,USD_SwnVol,6M,30Y,150,0.007979984
6/26/2018,USD,USD_SwnVol,6M,30Y,200,0.00894994
6/26/2018,USD,USD_SwnVol,6M,30Y,250,0.009938659
6/26/2018,USD,USD_SwnVol,6M,30Y,300,0.010927104
6/26/2018,USD,USD_SwnVol,6M,30Y,400,0.012878768
6/26/2018,USD,USD_SwnVol,6M,30Y,500,0.01478743
6/26/2018,USD,USD_SwnVol,6M,30Y,1500,0.032188849
6/26/2018,USD,USD_SwnVol,6M,3Y,-1500,0.007143231
6/26/2018,USD,USD_SwnVol,6M,3Y,-500,0.007143505
6/26/2018,USD,USD_SwnVol,6M,3Y,-400,0.007143672
6/26/2018,USD,USD_SwnVol,6M,3Y,-300,0.007144016
6/26/2018,USD,USD_SwnVol,6M,3Y,-250,0.007144342
6/26/2018,USD,USD_SwnVol,6M,3Y,-200,0.007125623
6/26/2018,USD,USD_SwnVol,6M,3Y,-150,0.006747208
6/26/2018,USD,USD_SwnVol,6M,3Y,-125,0.006496683
6/26/2018,USD,USD_SwnVol,6M,3Y,-100,0.006234896
6/26/2018,USD,USD_SwnVol,6M,3Y,-75,0.005980642
6/26/2018,USD,USD_SwnVol,6M,3Y,-50,0.005758275
6/26/2018,USD,USD_SwnVol,6M,3Y,-37.5,0.005669179
6/26/2018,USD,USD_SwnVol,6M,3Y,-25,0.005601437
6/26/2018,USD,USD_SwnVol,6M,3Y,-12.5,0.005560482
6/26/2018,USD,USD_SwnVol,6M,3Y,0,0.005551681
6/26/2018,USD,USD_SwnVol,6M,3Y,12.5,0.005559569
6/26/2018,USD,USD_SwnVol,6M,3Y,25,0.00560313
6/26/2018,USD,USD_SwnVol,6M,3Y,37.5,0.005679825
6/26/2018,USD,USD_SwnVol,6M,3Y,50,0.005786013
6/26/2018,USD,USD_SwnVol,6M,3Y,75,0.006069587
6/26/2018,USD,USD_SwnVol,6M,3Y,100,0.006420674
6/26/2018,USD,USD_SwnVol,6M,3Y,125,0.006813591
6/26/2018,USD,USD_SwnVol,6M,3Y,150,0.007231378
6/26/2018,USD,USD_SwnVol,6M,3Y,200,0.008103546
6/26/2018,USD,USD_SwnVol,6M,3Y,250,0.008993025
6/26/2018,USD,USD_SwnVol,6M,3Y,300,0.00988291
6/26/2018,USD,USD_SwnVol,6M,3Y,400,0.011641362
6/26/2018,USD,USD_SwnVol,6M,3Y,500,0.013362129
6/26/2018,USD,USD_SwnVol,6M,3Y,1500,0.029055898
6/26/2018,USD,USD_SwnVol,6M,4Y,-1500,0.007720636
6/26/2018,USD,USD_SwnVol,6M,4Y,-500,0.007721084
6/26/2018,USD,USD_SwnVol,6M,4Y,-400,0.007721355
6/26/2018,USD,USD_SwnVol,6M,4Y,-300,0.007721909
6/26/2018,USD,USD_SwnVol,6M,4Y,-250,0.00772243
6/26/2018,USD,USD_SwnVol,6M,4Y,-200,0.007668448
6/26/2018,USD,USD_SwnVol,6M,4Y,-150,0.007236914
6/26/2018,USD,USD_SwnVol,6M,4Y,-125,0.006966637
6/26/2018,USD,USD_SwnVol,6M,4Y,-100,0.00668732
6/26/2018,USD,USD_SwnVol,6M,4Y,-75,0.006418128
6/26/2018,USD,USD_SwnVol,6M,4Y,-50,0.006184454
6/26/2018,USD,USD_SwnVol,6M,4Y,-37.5,0.006091534
6/26/2018,USD,USD_SwnVol,6M,4Y,-25,0.006021498
6/26/2018,USD,USD_SwnVol,6M,4Y,-12.5,0.005980046
6/26/2018,USD,USD_SwnVol,6M,4Y,0,0.005972864
6/26/2018,USD,USD_SwnVol,6M,4Y,12.5,0.005978881
6/26/2018,USD,USD_SwnVol,6M,4Y,25,0.006022739
6/26/2018,USD,USD_SwnVol,6M,4Y,37.5,0.006101639
6/26/2018,USD,USD_SwnVol,6M,4Y,50,0.006211726
6/26/2018,USD,USD_SwnVol,6M,4Y,75,0.006507411
6/26/2018,USD,USD_SwnVol,6M,4Y,100,0.006875131
6/26/2018,USD,USD_SwnVol,6M,4Y,125,0.007287872
6/26/2018,USD,USD_SwnVol,6M,4Y,150,0.007727634
6/26/2018,USD,USD_SwnVol,6M,4Y,200,0.008647487
6/26/2018,USD,USD_SwnVol,6M,4Y,250,0.00958707
6/26/2018,USD,USD_SwnVol,6M,4Y,300,0.010527923
6/26/2018,USD,USD_SwnVol,6M,4Y,400,0.012388433
6/26/2018,USD,USD_SwnVol,6M,4Y,500,0.014209978
6/26/2018,USD,USD_SwnVol,6M,4Y,1500,0.030831067
6/26/2018,USD,USD_SwnVol,6M,5Y,-1500,0.008162319
6/26/2018,USD,USD_SwnVol,6M,5Y,-500,0.008162974
6/26/2018,USD,USD_SwnVol,6M,5Y,-400,0.008163368
6/26/2018,USD,USD_SwnVol,6M,5Y,-300,0.008164169
6/26/2018,USD,USD_SwnVol,6M,5Y,-250,0.008164917
6/26/2018,USD,USD_SwnVol,6M,5Y,-200,0.008067932
6/26/2018,USD,USD_SwnVol,6M,5Y,-150,0.007589965
6/26/2018,USD,USD_SwnVol,6M,5Y,-125,0.007302105
6/26/2018,USD,USD_SwnVol,6M,5Y,-100,0.007007149
6/26/2018,USD,USD_SwnVol,6M,5Y,-75,0.006724504
6/26/2018,USD,USD_SwnVol,6M,5Y,-50,0.006480471
6/26/2018,USD,USD_SwnVol,6M,5Y,-37.5,0.006384005
6/26/2018,USD,USD_SwnVol,6M,5Y,-25,0.006311852
6/26/2018,USD,USD_SwnVol,6M,5Y,-12.5,0.006270033
6/26/2018,USD,USD_SwnVol,6M,5Y,0,0.006264605
6/26/2018,USD,USD_SwnVol,6M,5Y,12.5,0.006268667
6/26/2018,USD,USD_SwnVol,6M,5Y,25,0.006312738
6/26/2018,USD,USD_SwnVol,6M,5Y,37.5,0.006393682
6/26/2018,USD,USD_SwnVol,6M,5Y,50,0.006507349
6/26/2018,USD,USD_SwnVol,6M,5Y,75,0.006813783
6/26/2018,USD,USD_SwnVol,6M,5Y,100,0.00719566
6/26/2018,USD,USD_SwnVol,6M,5Y,125,0.00762474
6/26/2018,USD,USD_SwnVol,6M,5Y,150,0.008082205
6/26/2018,USD,USD_SwnVol,6M,5Y,200,0.009039642
6/26/2018,USD,USD_SwnVol,6M,5Y,250,0.010018056
6/26/2018,USD,USD_SwnVol,6M,5Y,300,0.010998037
6/26/2018,USD,USD_SwnVol,6M,5Y,400,0.012936314
6/26/2018,USD,USD_SwnVol,6M,5Y,500,0.014834259
6/26/2018,USD,USD_SwnVol,6M,5Y,1500,0.032154946
6/26/2018,USD,USD_SwnVol,6M,7Y,-1500,0.008553382
6/26/2018,USD,USD_SwnVol,6M,7Y,-500,0.008554443
6/26/2018,USD,USD_SwnVol,6M,7Y,-400,0.008555077
6/26/2018,USD,USD_SwnVol,6M,7Y,-300,0.008556362
6/26/2018,USD,USD_SwnVol,6M,7Y,-250,0.008557554
6/26/2018,USD,USD_SwnVol,6M,7Y,-200,0.008360795
6/26/2018,USD,USD_SwnVol,6M,7Y,-150,0.007816087
6/26/2018,USD,USD_SwnVol,6M,7Y,-125,0.007504547
6/26/2018,USD,USD_SwnVol,6M,7Y,-100,0.007189044
6/26/2018,USD,USD_SwnVol,6M,7Y,-75,0.006888802
6/26/2018,USD,USD_SwnVol,6M,7Y,-50,0.006631157
6/26/2018,USD,USD_SwnVol,6M,7Y,-37.5,0.006530127
6/26/2018,USD,USD_SwnVol,6M,7Y,-25,0.006455564
6/26/2018,USD,USD_SwnVol,6M,7Y,-12.5,0.006414186
6/26/2018,USD,USD_SwnVol,6M,7Y,0,0.006412948
6/26/2018,USD,USD_SwnVol,6M,7Y,12.5,0.006412692
6/26/2018,USD,USD_SwnVol,6M,7Y,25,0.006456194
6/26/2018,USD,USD_SwnVol,6M,7Y,37.5,0.006539389
6/26/2018,USD,USD_SwnVol,6M,7Y,50,0.006657365
6/26/2018,USD,USD_SwnVol,6M,7Y,75,0.006976293
6/26/2018,USD,USD_SwnVol,6M,7Y,100,0.007373314
6/26/2018,USD,USD_SwnVol,6M,7Y,125,0.007818546
6/26/2018,USD,USD_SwnVol,6M,7Y,150,0.008292436
6/26/2018,USD,USD_SwnVol,6M,7Y,200,0.009282498
6/26/2018,USD,USD_SwnVol,6M,7Y,250,0.010292767
6/26/2018,USD,USD_SwnVol,6M,7Y,300,0.011303788
6/26/2018,USD,USD_SwnVol,6M,7Y,400,0.013302055
6/26/2018,USD,USD_SwnVol,6M,7Y,500,0.015257786
6/26/2018,USD,USD_SwnVol,6M,7Y,1500,0.03309754
6/26/2018,USD,USD_SwnVol,7Y,10Y,-1500,0.00804412
6/26/2018,USD,USD_SwnVol,7Y,10Y,-500,0.008077703
6/26/2018,USD,USD_SwnVol,7Y,10Y,-400,0.0080921
6/26/2018,USD,USD_SwnVol,7Y,10Y,-300,0.008114886
6/26/2018,USD,USD_SwnVol,7Y,10Y,-250,0.008106448
6/26/2018,USD,USD_SwnVol,7Y,10Y,-200,0.007975198
6/26/2018,USD,USD_SwnVol,7Y,10Y,-150,0.007810527
6/26/2018,USD,USD_SwnVol,7Y,10Y,-125,0.007732863
6/26/2018,USD,USD_SwnVol,7Y,10Y,-100,0.007665463
6/26/2018,USD,USD_SwnVol,7Y,10Y,-75,0.007613551
6/26/2018,USD,USD_SwnVol,7Y,10Y,-50,0.007582424
6/26/2018,USD,USD_SwnVol,7Y,10Y,-37.5,0.007576313
6/26/2018,USD,USD_SwnVol,7Y,10Y,-25,0.007577374
6/26/2018,USD,USD_SwnVol,7Y,10Y,-12.5,0.007586233
6/26/2018,USD,USD_SwnVol,7Y,10Y,0,0.00760349
6/26/2018,USD,USD_SwnVol,7Y,10Y,12.5,0.007583063
6/26/2018,USD,USD_SwnVol,7Y,10Y,25,0.007571525
6/26/2018,USD,USD_SwnVol,7Y,10Y,37.5,0.007568755
6/26/2018,USD,USD_SwnVol,7Y,10Y,50,0.007574574
6/26/2018,USD,USD_SwnVol,7Y,10Y,75,0.007610989
6/26/2018,USD,USD_SwnVol,7Y,10Y,100,0.007678283
6/26/2018,USD,USD_SwnVol,7Y,10Y,125,0.007773348
